"","dfn_seed","curr_inflow_rate","curr_diffusion_coef","curr_porosity","curr_gypsum_rate_constant","curr_calcite_rate_constant","curr_gypsum_surface_area","curr_calcite_surface_area","dfn_p32","dfn_volume","backbone_volume","backbone_p32","final_gypsum","final_calcite","Pe","Da_1_gypsum","Da_2_gypsum","Da_1_calcite","Da_2_calcite","tau","max_calcite","min_gypsum"
"362",0.0102756680510316,0.808688340859812,0.26891699638496,0.466666666666667,0.26689135570686,0.44350136097326,0.147279106893455,0.858610943067395,0.900448356735401,0.900448356735402,0.803322819438209,0.803322819438209,0,0.0632590138872712,0.80390860801867,0.218734599246738,0.531962325564612,0.258866640102695,0.626226717549262,0.19030861923923,0.76072399290434,0
"55",0.0749904718497185,0.393171093853505,0.376086857032221,0.0666666666666667,0.806077235474823,0.979740815251502,0.0171066902674201,0.722825621046954,0.813977532325128,0.813977532325129,0.757549863848732,0.757549863848732,0.039404226198874,0.230109645390299,0.565683539195709,0.673394082497005,0.729328977909784,0.703677236264061,0.803588201136375,0.604085748130663,0.790029294092509,0.039404226198874
"279",0.118405439493299,0.0997983033898212,0.47599046625904,0.333333333333333,0.635343221499758,0.416530808151463,0.760357926450649,0.16749578326061,0.946972439171917,0.946972439171918,0.961425028199071,0.961425028199072,0.25059652085862,0.18075314403239,0.322901202060125,0.807214565345497,0.592296629381743,0.691774586423747,0.485723672574888,0.901091890716766,0.755533952674602,0.25059652085862
"5",0.0216112200354408,0.780558754765025,0.167222705327618,0.333333333333333,0.558639011380538,0.932586402788824,0.124676508364698,0.886808338677857,0.678187896659552,0.678187896659552,0.71032276167372,0.71032276167372,0,0.100623494655741,0.848013337605519,0.360888412598169,0.72768369033218,0.473326459592821,0.911508673926148,0.21271193400245,0.760674028349899,0
"305",0.0124985756888754,0.373718362080773,0.568037239975694,0.688888888888889,0.614738443590135,0.836304596490728,0.809505624128312,0.850742752562227,0.914263213487737,0.914263213487737,0.930867613591761,0.93086761359176,0.000123996156810065,0.166502825423366,0.406546438759681,0.655579913881447,0.531212082580668,0.718527209126128,0.61951471631438,0.626080310532195,0.743815642199923,0.000123996156810065
"54",0.0797211493503177,0.158282461381013,0.445440336877633,0.555555555555556,0.348337223187951,0.799736236510758,0.0671516049488648,0.218982111524415,0.868235328067537,0.868235328067538,0.773574274914348,0.773574274914347,0.10200717284181,0.162220913439598,0.355470332273215,0.654596690888522,0.472483604130008,0.833749090732768,0.678819962510504,0.840598967687703,0.740079059216842,0.10200717284181
"184",0.037140140427254,0.16378307993129,0.970609163671413,0.511111111111111,0.411187200441877,0.0218376118442142,0.722056890137286,0.717276885129233,0.885440357218887,0.885440357218889,0.903940899469018,0.903940899469018,0.00465657874604639,0.218055340362541,0.102148095227499,0.677753967140212,0.209976489607403,0.497425489295343,0,0.835522923628753,0.782340889072318,0.00465657874604639
"32",0.0545108424456502,0.859509905035613,0.369931842496642,0.0444444444444445,0.161052152152164,0.696634725595297,0.0965216747860342,0.537391387243247,0.939181977740556,0.939181977740558,0.852018651474461,0.852018651474461,0,0.0720986676682476,0.828980492257624,0.087137740028424,0.425248928758187,0.278447748642033,0.678721608097991,0.140386596343803,0.807453140373636,0
"368",0.325866668762205,0.262599859539751,0.818012633581302,0.244444444444444,0.483737678942016,0.632635780738367,0.778009582734291,0.610543523600447,0.937236609035634,0.937236609035634,0.921879365470971,0.92187936547097,0.0117638600305533,0.219719070198002,0.251533751076462,0.629765479659211,0.32954608269433,0.66946863908511,0.372128151585891,0.737880503160837,0.783426959352647,0.0117638600305533
"125",0.0251700332797661,0.245117564462952,0.709669886487866,0.777777777777778,0.225905230866174,0.519473392741952,0.730167634788934,0.268643133999193,0.815289792447938,0.815289792447938,0.678449340225515,0.678449340225515,0.0174068956120301,0.172241635362286,0.262521191148218,0.556682938788537,0.266964425727476,0.671199886341277,0.387791724010428,0.752329514361582,0.748642587100475,0.0174068956120301
"47",0.0453117571480773,0.534501831279597,0.884166132855841,0.355555555555556,0.787069084110105,0.11629712101361,0.857128638101306,0.65464821580919,0.937311545203838,0.937311545203839,0.869468042574201,0.869468042574201,0.00385411659480412,0.382561121948451,0.358149622860062,0.617375259092445,0.437314288420226,0.287261946578263,0.0964698170556042,0.465692746197064,0.862741810664649,0.00385411659480412
"81",0.00590254175687304,0.665834888893096,0.762888935043342,0.777777777777778,0.394958166271111,0.984109230954376,0.623241269942956,0.979506893966069,0.859133823823314,0.859133823823314,0.608257559112188,0.608257559112188,0.0137719336593361,0.136653411129907,0.466780854600858,0.381405903937905,0.317920296624069,0.597988519106463,0.566020345304076,0.332280823473085,0.725327008613468,0.0137719336593361
"371",0.28515003398701,0.00940622915815966,0.027609336961895,0.244444444444444,0.167581767088811,0.656967563928111,0.0897710991780559,0.316002726462733,0.946471086489944,0.946471086489944,0.883674561358648,0.883674561358647,0.923548822837853,0.047797461532724,0.502340908431946,0.635639790602683,0.619003561935327,0.842430296443731,0.872698347657983,0.991567366181137,0.565584084923885,0.923548822837853
"267",0.456800152450405,0.388177008767319,0.255625638477503,0.511111111111111,0.565671202043369,0.872137918439857,0.981850835030872,0.444939492182961,0.918942552923803,0.918942552923804,0.770333376023978,0.770333376023978,0.0279843644714238,0.18693914675348,0.577430098823564,0.614147694058884,0.681804009698562,0.713878563167582,0.829283880430011,0.611721673251259,0.760341878950973,0.0279843644714238
"68",0.0294164449980158,0.417888238766001,0.184211592935526,0.511111111111111,0.571668371924903,0.158595062730574,0.0698658579913516,0.241205126914491,0.663987582292838,0.663987582292838,0.602220651584104,0.602220651584103,0.0206808221766187,0.197188385942548,0.628900566728806,0.59900940998022,0.724434052155829,0.392193166989246,0.549189539289351,0.575380542176183,0.76796826976187,0.0206808221766187
"87",0.0252437045448295,0.639618823706532,0.66360839007367,0.111111111111111,0.731180234172092,0.834556283493697,0.523158140111779,0.0897046257021862,0.83557676395909,0.83557676395909,0.65913312259608,0.65913312259608,0,0.217740608377463,0.551010522838239,0.498725175528204,0.533500061875072,0.493171309188368,0.559531153344337,0.357928610913349,0.788386903874598,0
"334",0.00471201411344982,0.0390838548545288,0.436192945797648,0.844444444444444,0.490051309436177,0.805617950646141,0.135702629626863,0.919088523153946,0.796104522242007,0.796104522242008,0.791785541826056,0.791785541826056,0.37509384448165,0.0741412483996985,0.28182803865222,0.806544958988228,0.545193995921462,0.927935430604748,0.687220416296463,0.958087824480897,0.628245673411762,0.37509384448165
"61",0.00650173471272136,0.827346715004476,0.56135923376968,0.311111111111111,0.135830522319188,0.103744653673079,0.459409885196976,0.759637750013511,0.255751735794476,0.255751735794476,0.283807603646368,0.283807603646367,0,0.0176235399453552,0.681249693630774,0.13421820782278,0.306617616054699,0.0896207790255358,0.290684472926724,0.153306162660764,0.609257079738141,0
"131",0.0475808321120275,0.812336547486199,0.526772917049776,0.4,0.167718218552243,0.48810820227277,0.132918218813749,0.950543286188286,0.971897719613276,0.971897719613277,0.984710572650786,0.984710572650785,0,0.0683915391353013,0.683226133791429,0.165624872895204,0.341081038932571,0.270289830190537,0.48680683886326,0.188404368607257,0.772177189585778,0
"223",0.12647784557717,0.655682067241897,0.716609808065432,0.155555555555556,0.757029840378191,0.453168907060279,0.241536700152808,0.415507813863576,0.879690608503884,0.879690608503884,0.740381334597842,0.740381334597842,0.0190889160155376,0.208862406344914,0.527159218045728,0.508236106673512,0.516306697204052,0.328772617915326,0.353356729291762,0.342960087879403,0.783461989864555,0.0190889160155376
"197",0.112710159562137,0.802386433359067,0.905290402743804,0.155555555555556,0.381987856937336,0.325650669335332,0.0369052738807443,0.301141565199426,0.887105100177806,0.887105100177807,0.758066901178673,0.758066901178674,0,0.0524717060726874,0.51454664192901,0.245501907338302,0.232432519603329,0.180456650877556,0.178543386378919,0.196285551282924,0.688232788841005,0
"324",0.581730901461245,0.541051375518835,0.349927347986188,0.844444444444444,0.782603604089895,0.0977669765392782,0.281103164614317,0.624009203765378,0.954506692662678,0.95450669266268,0.82099647857374,0.82099647857374,0.00840882158859897,0.306259024172723,0.599339102670073,0.639623842765065,0.732706618837234,0.305302407084805,0.418911002190023,0.459555358415363,0.831396036390131,0.00840882158859897
"66",0.0514471001025504,0.00191639295489165,0.799061485484908,0.533333333333333,0.510197089361408,0.940938882570184,0.804505038234474,0.559280233897516,0.98511265738117,0.98511265738117,0.913392133145574,0.913392133145575,0.780810469665976,0.0426246338661151,0.0967536926942253,0.822786176065719,0.352714305532924,0.992650579933364,0.523996083543123,1,0.549242191657416,0.780810469665976
"62",0.0421645207045723,0.146893334570815,0.442417673295622,0.0888888888888889,0.130438647887127,0.0632987016095573,0.342802014799498,0.142195566610375,0.944097797535434,0.944097797535435,0.95873949790919,0.958739497909189,0.173559296220445,0.231450691941175,0.393854260369005,0.51274146950459,0.370286465535821,0.478179904479114,0.345963441895517,0.853876971457857,0.790859620190008,0.173559296220445
"307",0.511804101230212,0.760762939684319,0.775137073078013,0.711111111111111,0.700817451622104,0.713168060644996,0.196923992488313,0.925277674920242,0.754505926473477,0.754505926473477,0.67334161480545,0.67334161480545,0,0.087836759507438,0.515543471709435,0.463151667115271,0.456913898647265,0.418833993324741,0.435285600014717,0.234562713462959,0.730858706273149,0
"127",0.0419700285648052,0.484977440599124,0.569834865153081,0.933333333333333,0.454983710954112,0.111723577171567,0.38283581362443,0.524147352936452,0.861172173526244,0.861172173526245,0.840147731258727,0.840147731258727,0.0102925879706117,0.147827459406702,0.457060611262939,0.524762281346114,0.45404985832947,0.350977606677651,0.289061975649789,0.513380899900305,0.727056333465867,0.00931127527068165
"60",0.0588810218892063,0.334726825681415,0.246188869811856,0.933333333333333,0.285619864121709,0.372574760138396,0.514827113351114,0.796397895701211,0.978297762462586,0.978297762462587,0.92637563019569,0.926375630195689,0.00262174001980412,0.144635539349703,0.534242448895712,0.53672643464324,0.553548360303399,0.558115521476945,0.608064810525289,0.666673611422947,0.723686625835611,0.00262174001980412
"363",0.177852256698191,0.598582809613797,0.704226883659538,0.422222222222222,0.117807749307104,0,0.186832964192146,0.874708294695113,0.957705783203257,0.957705783203258,0.82658946583769,0.82658946583769,0.000190920084468533,0.202441755143538,0.477147445834118,0.273071871679582,0.218461518763201,0.20238844712562,0.155049565156116,0.402040741583543,0.774091375791094,0.000190920084468533
"332",0.364306370305176,0.753967269282435,0.556522346376208,0.111111111111111,0.0206994410885752,0.603591791794196,0.788864723693207,0.225772448830665,0.799087969905807,0.799087969905808,0.783079660708719,0.783079660708719,0,0.168591674206075,0.666428226340125,0.0996791893797344,0.254423976697548,0.321770107390364,0.520872547493502,0.242525170237511,0.788544624327594,0
"222",0.0138315344447544,0.847391322945434,0.175836153897842,0.644444444444444,0.623953922878032,0.170707461322147,0.994564541541238,0.60697434122141,0.977997158512159,0.977997158512159,0.99040875349752,0.99040875349752,0,0.017807066071637,0.861371825209952,0.371846373132749,0.754024887663863,0.129587608468279,0.559881973086574,0.15345957899049,0.610863354558462,0
"298",0.48458698906522,0.862626542274829,0.479744389665695,0.977777777777778,0.72585806066041,0.570568651016211,0.820490747086359,0.283743724492431,0.878121746604905,0.878121746604906,0.744299118236952,0.744299118236952,0,0.0201614252428207,0.706856832982462,0.424413923814514,0.633357886413807,0.304726626481023,0.5534126924832,0.135757492522856,0.674235526600275,0
"182",0.187733046768484,0.51261239189026,0.983563180621481,0.955555555555555,0.533054532696484,0.13202565640878,0.467356119643733,0.0703369498207913,0.807755467350709,0.807755467350709,0.831366592411258,0.831366592411258,0,0.132502061644698,0.267557253561603,0.545189753599596,0.260861069878869,0.342719978631894,0.0420604540880612,0.484358432243062,0.712639417480513,0
"318",0.0222821196892841,0.622137418737273,0.444773339294483,0.755555555555556,0.789082870196467,0.296272537134415,0.333586923796046,0.821986699091595,0.918260823550279,0.91826082355028,0.891570201029452,0.891570201029452,0.000351680915459915,0.158024951715411,0.60051855013718,0.589863854630699,0.682975155509514,0.333296336569819,0.450396728016927,0.377496994453141,0.741585902465658,0.000351680915459915
"119",0.0597267680121332,0.615402743284911,0.42817198745947,0.666666666666667,0.616374380754474,0.0760219148005561,0.762031524493813,0.713432289783841,0.892384752433886,0.892384752433886,0.883296198939428,0.883296198939428,0,0.162156803160883,0.608887177422835,0.509424006204178,0.609883900920694,0.239672579539549,0.360569053801377,0.38359845710973,0.746142783319458,0
"15",0.0245069918941963,0.170320566460141,0.746617827255232,0.955555555555555,0.185062038804476,0.652582668388762,0.872693087179327,0.292243875774208,0.785554777193254,0.785554777193255,0.704932635802323,0.704932635802324,0.0609527933990579,0.129493914516332,0.196804152180566,0.590025629484825,0.226916375350594,0.783354948630133,0.425410563274669,0.826439415685963,0.707889384125562,0.0609527933990579
"157",0.126839325917748,0.667099276895581,0.440331835274296,0.311111111111111,0.990006017797692,0.267649972583986,0.82898189509079,0.458622293783699,0.778039248793736,0.778039248793737,0.763934763120943,0.763934763120942,0,0.223173896100461,0.65310276807646,0.627709239319125,0.781236312027501,0.262067423549556,0.440137788850958,0.32894012395979,0.795818598337025,0
"113",0.0974759242305773,0.319891275793207,0.116942037185485,0.622222222222222,0.323609381961445,0.696119406506805,0.322242138321653,0.171809743887547,0.820069058709355,0.820069058709355,0.842870121112432,0.842870121112433,0.00646943979542436,0.173036697301672,0.602478384501391,0.549373147027376,0.643637833675631,0.689998898696092,0.835168468603834,0.677599028189814,0.749300564007532,0.00646874850376544
"14",0.0503803401844336,0.814905809424396,0.561556227199757,0.533333333333333,0.903250668636223,0.393005103678717,0.42842768822839,0.531174426837138,0.824475255275266,0.824475255275267,0.814111533494658,0.814111533494657,0,0.0351755246983365,0.659187613651467,0.51491921644391,0.672366076584816,0.23804545566421,0.422038278669382,0.18217343915661,0.736041983259703,0
"160",0.034384835113886,0.277891953173376,0.900171509590163,0.577777777777778,0.0633968547778857,0.89420368730862,0.608034831106107,1,0.867708734105781,0.867708734105782,0.697997217872233,0.697997217872233,0.0458651669186654,0.169346778230006,0.195727440110048,0.45135968897373,0.0833989026256228,0.79835527100383,0.440134581205074,0.720849735403217,0.746220942933412,0.0458651669186654
"287",0.067309996895984,0.0410096807280519,0.633496307726875,0.133333333333333,0.178801952474799,0.42703041970472,0.950635796438826,0.362015797036938,0.261730267173039,0.261730267173039,0.256697160318465,0.256697160318466,0.535172062648811,0.0783450172918648,0.234492423051248,0.607003989241584,0.286930095254726,0.708877362606026,0.392949829102202,0.940670785051576,0.636120228453344,0.535172062648811
"355",0.00263153758806172,0.55098498612934,0.825831115261519,0.177777777777778,0.19545188274893,0.0282306383497405,0.938599553350503,0.239106310040325,0.927654159952665,0.927654159952666,0.90150388692797,0.90150388692797,0.00430101939144332,0.175476142231015,0.413109031930737,0.313669162754726,0.187755190395417,0.219180672391483,0.0925694037579393,0.44895560133447,0.751464697920342,0.00430101939144332
"210",0.155826513011328,0.504466221909365,0.183663858665951,0.844444444444444,0.628363710443327,0.446865821883262,0.947086865530158,0.639295114275403,0.979401576158598,0.979401576158599,0.991720780040687,0.991720780040687,0.000583644969886961,0.159034100242495,0.661232230421261,0.590041346558995,0.751767898204712,0.476849628968774,0.680554729927262,0.496781241548201,0.737524298114753,0.000583644969886961
"78",0.0734983831613027,0.0752504609199196,0.851464473212083,0.311111111111111,0.972078134597538,0.49066673019065,0.123152042539558,0.610188021096909,0.898656261674093,0.898656261674093,0.888187248992475,0.888187248992475,0.375030756614558,0.137060299924008,0.126253881428544,0.976434024848469,0.543726865649338,0.736828207900283,0.286882496355892,0.924477884301728,0.7160015079594,0.375030756614558
"349",0.256571476843648,0.661490617814641,0.597730969149568,0.888888888888889,0.621469111951673,0.804606450133051,0.584180533654381,0.00218314909215632,0.673472216941245,0.673472216941246,0.605886505790614,0.605886505790614,0,0.118834374199642,0.541572348593672,0.493901541076814,0.517884207737412,0.529603216647696,0.586717294555368,0.33177824145184,0.712091262775781,0
"129",0.0548821456215694,0.316557668069652,0.795858873596428,0.8,0.513332396942323,0.583035261204919,0.295299285431788,0.98635095150908,0.861678252235071,0.861678252235071,0.881742009744639,0.881742009744638,0.00388016615519078,0.15044917552403,0.258299775748216,0.648085691413143,0.355992581296562,0.653301837598168,0.363303744196736,0.681991561382966,0.729316506172923,0.00388016615519078
"232",0.17660573889332,0.0294885227118402,0.987912136601614,0.977777777777778,0.0502745251619518,0.620956529229652,0.18237885652395,0.771256887380444,0.974912065467788,0.974912065467789,0.957368034483159,0.957368034483159,0.402522580274014,0.0642616498143022,0,0.613183971345687,0.0282796437526098,0.861274809281421,0.261597868289665,0.972153210518431,0.60782874161161,0.402522580274014
"97",0.0374358077710415,0.794898365416795,0.66779577984053,0.688888888888889,0.929745579745142,0.540455952474162,0.884360402133845,0.683886163557075,0.966585701233901,0.966585701233901,0.952348544570688,0.952348544570688,0,0.063782464541596,0.588124538189571,0.547828308156639,0.625831675793218,0.322511676274998,0.423262179200731,0.205732646216959,0.749955197768424,0
"304",0.332942057058886,0.453163558945478,0.253855249962558,0.755555555555556,0.106009701740749,0.62573063369803,0.0919525266749071,0.33558290245122,0.843612047902722,0.843612047902722,0.805555599223621,0.805555599223621,0.00563550810657516,0.164315677892877,0.602033627247278,0.374474397709484,0.463651953450816,0.581556312526146,0.718382296924093,0.544785016071276,0.741922875756203,0.00563550810657516
"190",0.0650261876790212,0.410797493254446,0.997202626854125,0.688888888888889,0.151642634075662,0.532022926907834,0.178649326338442,0.824295355959898,0.927885663661988,0.927885663661989,0.780504006704828,0.780504006704828,0.0176361703701253,0.168012334786457,0.215363745140764,0.418074618945297,0.0714317128487832,0.565668781766608,0.215421648721665,0.589297064926275,0.745090670284213,0.0176361703701253
"124",0.0647825813625451,0.823128341214896,0.639046031888428,0.977777777777778,0.545677158432646,0.774983330782456,0.4678448229338,0.180484487479516,0.961365446542586,0.961365446542586,0.82430035982226,0.824300359822259,0.000126265109446661,0.0220377549401228,0.606712934989529,0.364537656867117,0.458742683067418,0.416787297811794,0.547665723762969,0.17734642983648,0.705821335785391,0.000121426517058992
"303",0.0810570549567992,0.767203814030248,0.705973329408799,0.0888888888888889,0.406046604814003,0.0623290831639665,0.0467779516401095,0.121997882683521,0.844642393363112,0.844642393363113,0.865826872903173,0.865826872903173,0.00822833533889793,0.0449707197568549,0.603803766409631,0.266554179609097,0.354903259872409,0.0793022658341802,0.182298022395014,0.230438670504765,0.557010626108034,0.00822833533889793
"136",0.0650291345296237,0.331085880168198,0.875941721840063,0.688888888888889,0.277051444621609,0.401604802469471,0.541929197435851,0.53571831674093,0.899793730409813,0.899793730409813,0.850522527799453,0.850522527799452,0.00682332425249224,0.173660227552119,0.231452766823152,0.52442339999183,0.198749847574896,0.561564984399214,0.23124252028811,0.668400055692452,0.749814474077345,0.00682332425249224
"139",0.0580048249767199,0.366356402643409,0.224923100613761,0.622222222222222,0.448615884309864,0.959301513850894,0.91290966656261,0.437147835754523,0.825341944154259,0.82534194415426,0.745201909967606,0.745201909967605,0.0396516375777161,0.161972572464242,0.574719969028629,0.579414527097236,0.643097769853132,0.771761784331561,0.887916451294108,0.63121944031941,0.739860177982315,0.0396516375777161
"105",0.0728451646110747,0.952386095227851,0.785310452956726,1,0.0173089094746587,0.590092543759049,0.474548341731664,0.835644890725636,0.95973188820025,0.95973188820025,0.859589211198979,0.859589211198979,0,0.00441869773088437,0.604721627495852,0.0418964419824668,0.125393937928983,0.256196508469754,0.373044272746767,0.0479123496253996,0.703456823116055,0
"273",0.0374092861156187,0.57349966489746,0.203773328488066,0.688888888888889,0.0181030948929804,0.637489547235807,0.695909189674964,0.97251096685074,0.912922346581174,0.912922346581175,0.895599466452797,0.895599466452797,6.03453538056906e-07,0.181163862644436,0.695507152463942,0.257881683210947,0.449634514800129,0.5058807984877,0.754743629537662,0.426054601562208,0.758778762894709,6.03453538056906e-07
"153",0.152221532440896,0.115045823402832,0.408435261081501,0.911111111111111,0.238624604550268,0.66827804011559,0.013755476483122,0.345771233452414,0.935371224754872,0.935371224754871,0.891631109619039,0.891631109619039,0.0863975439829996,0.12862851299118,0.334706210484074,0.646576033469404,0.440787832271913,0.823729849558471,0.641986963077159,0.885544995089488,0.706931529443077,0.0863975439829996
"224",0.138979368116648,0.416201198151285,0.94156407109933,0.711111111111111,0.209109928107535,0.757598142293267,0.660154228732194,0.314119748440342,0.94232875975665,0.94232875975665,0.910516685792722,0.910516685792722,0,0.1667321331897,0.244761649700554,0.442592622991592,0.129814030417882,0.659010735465349,0.352408937517241,0.584241075835132,0.74417234783325,0
"147",0.0341824847058454,0.26509312152379,0.392272376027514,0.777777777777778,0.371062575584278,0.987226573562181,0.936778489633682,0.7006713836674,0.82861998082522,0.828619980825221,0.723549558603379,0.723549558603378,0.0923774039635628,0.137920334053873,0.429880699142323,0.612066358031854,0.512927234979589,0.856733462772084,0.796966677957761,0.732673431729563,0.716895098582058,0.0923774039635628
"309",0.20613121736363,0.536359267811903,0.205729756059617,0.666666666666667,0.970403738813511,0.372611779663526,0.42443235943557,0.540099277149358,0.909466940690296,0.909466940690297,0.842785330736486,0.842785330736484,0.000550566966902344,0.317020169106956,0.675205210916603,0.721577785531007,0.90254265028777,0.416225532739604,0.633138685423553,0.463148967272414,0.836197105205067,0.000550566966902344
"7",0.0319251971443053,0.865784201779681,0.0945946661555174,0.0888888888888889,0.123476253562067,0.353819945453874,0.681069495060759,0.0206676476097191,0.835502436445859,0.83550243644586,0.675622459194506,0.675622459194506,0.000581665299338735,0.027524508187687,0.959102565109593,0.0758111106409148,0.560672214889333,0.139593275770213,0.693425283896956,0.131522106315784,0.534444451171256,0.000581665299338735
"91",0.0658061208051582,0.148322378160044,0.148932760415522,0.0444444444444445,0.499632307997165,0.316689798720959,0.674434432911183,0.669701506616731,0.962313623581556,0.962313623581557,0.856016542786311,0.856016542786311,0.232970674774931,0.245425259211275,0.548272536482197,0.673477303659781,0.709738760329334,0.574163134960615,0.642896194225781,0.852889174448878,0.799236734709069,0.232970674774931
"90",0.0263772597432704,0.871604767198833,0.596441523707901,0.911111111111111,0.366371509589725,0.453939352294128,0.387958482238727,0.671878080166163,0.804419680063735,0.804419680063736,0.691537997410532,0.691537997410532,0,0.0126293349510765,0.656529643832082,0.24950171726556,0.39698764711105,0.246845061650357,0.428129270587954,0.124900550471598,0.695764455219348,0
"46",0.0296914843875855,0.44517873367149,0.811482243652897,0.155555555555556,0.270315824315607,0.06148093548196,0.106880721800304,0.303153716378917,0.95721513568817,0.95721513568817,0.882841675697316,0.882841675697316,0.00819069710687926,0.282385020482837,0.365082834266167,0.409121454164464,0.231436642453344,0.297885435564787,0.116568972074707,0.55559518117198,0.819282118811238,0.00819069710687926
"9",0.00402834477366223,0.64976278348937,0.507352776425217,0.488888888888889,0.0428863343554253,0.389074703365673,0.0408282126427197,0.927915482081733,0.905653824691185,0.905653824691185,0.895391621326114,0.895391621326114,0.00241294504334766,0.187489785950075,0.597987401384693,0.212037010214217,0.292384172803053,0.339459111033397,0.453820978498816,0.349531213548878,0.767555297630564,0.00241294504334766
"164",0.0445396822902137,0.359929111978656,0.40402517824352,0.244444444444444,0.598560850176918,0.8025954165578,0.0478753630379691,0.0356014730348479,0.840897196098393,0.840897196098393,0.775483346116556,0.775483346116555,0.0504694899653128,0.205919654384667,0.508871137684135,0.624390534467602,0.614839039521263,0.679024262039404,0.705768672601956,0.638049263555103,0.774158868610253,0.0504694899653128
"384",0.0354044454223623,0.832409606101325,0.537406372906112,0.377777777777778,0.107069391811356,0.850594279878379,0.719946403767765,0.095460938670507,0.570628108302491,0.570628108302491,0.562009777417403,0.562009777417403,0,0.0429777061452992,0.690575274376631,0.123586346002363,0.306245609152476,0.409251691119643,0.644979960586283,0.157827818792819,0.748726388327685,0
